20 -4.44165e-05 -5.72009e-05 -9.34945e-05 -0.000142709 -0.000176728 -0.000148957 -2.69138e-05 0.000136261 0.000177237 -5.41829e-06 -0.000194178 -5.66042e-05 0.000198549 4.19714e-05 -0.000216073 3.35067e-05 0.000209795 -0.000133506 -0.000157823 0.000202466 0.000106843 -0.000222548 -0.000130364 0.000176357 0.000238206 5.86046e-05 -0.000134183 -0.000232188 -0.000257831 -0.000259781 
20.01 -3.9134e-05 -5.20269e-05 -8.88285e-05 -0.000139426 -0.000176149 -0.00015204 -3.25709e-05 0.000132223 0.000179252 6.54313e-07 -0.000192951 -6.26673e-05 0.000196626 4.84662e-05 -0.000215637 2.66182e-05 0.000212344 -0.000127541 -0.000163207 0.000198358 0.00011365 -0.000219125 -0.000136978 0.000170592 0.000240933 6.64239e-05 -0.000127202 -0.000228477 -0.000256763 -0.000259648 
20.02 -3.38126e-05 -4.68014e-05 -8.40747e-05 -0.000136005 -0.000175396 -0.000154974 -3.81956e-05 0.000128055 0.000181089 6.72652e-06 -0.000191534 -6.86683e-05 0.000194509 5.49135e-05 -0.000214988 1.97037e-05 0.000214684 -0.000121449 -0.000168431 0.000194053 0.000120345 -0.000215487 -0.000143457 0.000164658 0.000243422 7.4178e-05 -0.000120096 -0.000224541 -0.000255442 -0.000259259 
20.03 -2.84577e-05 -4.15296e-05 -7.92378e-05 -0.00013245 -0.00017447 -0.000157755 -4.37824e-05 0.00012376 0.000182748 1.27923e-05 -0.000189928 -7.46013e-05 0.000192199 6.13068e-05 -0.000214128 1.27701e-05 0.000216812 -0.000115237 -0.000173488 0.000189557 0.000126922 -0.000211636 -0.000149794 0.000158561 0.00024567 8.18594e-05 -0.000112871 -0.000220383 -0.000253869 -0.000258615 
20.04 -2.30745e-05 -3.62166e-05 -7.43225e-05 -0.000128764 -0.000173372 -0.00016038 -4.93259e-05 0.000119343 0.000184226 1.88458e-05 -0.000188135 -8.04605e-05 0.0001897 6.76398e-05 -0.000213057 5.82421e-06 0.000218725 -0.000108912 -0.000178373 0.000184873 0.000133373 -0.000207577 -0.000155983 0.000152308 0.000247675 8.94604e-05 -0.000105534 -0.000216009 -0.000252047 -0.000257715 
20.05 -1.76683e-05 -3.08676e-05 -6.93338e-05 -0.000124951 -0.000172104 -0.000162848 -5.48204e-05 0.000114809 0.000185523 2.48808e-05 -0.000186157 -8.62401e-05 0.000187013 7.39063e-05 -0.000211775 -1.1271e-06 0.000220422 -0.000102478 -0.000183083 0.000180007 0.000139693 -0.000203313 -0.000162018 0.000145905 0.000249435 9.69736e-05 -9.80931e-05 -0.000211421 -0.000249976 -0.000256563 
20.06 -1.22445e-05 -2.5488e-05 -6.42766e-05 -0.000121015 -0.000170665 -0.000165154 -6.02608e-05 0.000110161 0.000186636 3.08916e-05 -0.000183995 -9.19345e-05 0.000184141 8.01002e-05 -0.000210285 -8.07697e-06 0.000221901 -9.59437e-05 -0.000187612 0.000174963 0.000145876 -0.000198849 -0.000167893 0.000139358 0.000250949 0.000104392 -9.05547e-05 -0.000206625 -0.000247659 -0.000255157 
20.07 -6.80841e-06 -2.00831e-05 -5.91557e-05 -0.00011696 -0.000169059 -0.000167298 -6.56414e-05 0.000105404 0.000187564 3.68721e-05 -0.000181652 -9.75379e-05 0.000181088 8.62152e-05 -0.000208588 -1.50185e-05 0.000223161 -8.93142e-05 -0.000191956 0.000169747 0.000151914 -0.000194188 -0.000173602 0.000132674 0.000252214 0.000111707 -8.29266e-05 -0.000201625 -0.000245098 -0.0002535 
20.08 -1.3654e-06 -1.46581e-05 -5.39763e-05 -0.000112789 -0.000167285 -0.000169277 -7.09572e-05 0.000100544 0.000188307 4.28164e-05 -0.000179129 -0.000103045 0.000177856 9.22453e-05 -0.000206685 -2.19449e-05 0.000224201 -8.25963e-05 -0.000196111 0.000164362 0.000157803 -0.000189337 -0.000179139 0.000125859 0.000253231 0.000118912 -7.52164e-05 -0.000196427 -0.000242295 -0.000251593 
20.09 4.07915e-06 -9.21853e-06 -4.87435e-05 -0.000108506 -0.000165347 -0.000171089 -7.62027e-05 9.55842e-05 0.000188864 4.87187e-05 -0.00017643 -0.00010845 0.000174448 9.81846e-05 -0.000204579 -2.88494e-05 0.000225019 -7.57967e-05 -0.000200073 0.000158816 0.000163537 -0.000184298 -0.0001845 0.00011892 0.000253997 0.000126 -6.74315e-05 -0.000191035 -0.000239254 -0.000249439 
20.1 9.51987e-06 -3.76961e-06 -4.34624e-05 -0.000104117 -0.000163246 -0.000172733 -8.1373e-05 9.05304e-05 0.000189235 5.45731e-05 -0.000173557 -0.000113748 0.000170867 0.000104027 -0.00020227 -3.5725e-05 0.000225614 -6.8922e-05 -0.000203837 0.000153113 0.000169108 -0.000179078 -0.000189679 0.000111863 0.000254512 0.000132965 -5.95796e-05 -0.000185454 -0.000235977 -0.000247038 
20.11 1.49514e-05 1.68323e-06 -3.81382e-05 -9.96242e-05 -0.000160984 -0.000174206 -8.64628e-05 8.53874e-05 0.000189418 6.03739e-05 -0.000170513 -0.000118934 0.000167118 0.000109767 -0.000199763 -4.25651e-05 0.000225987 -6.1979e-05 -0.000207399 0.000147259 0.000174514 -0.00017368 -0.00019467 0.000104697 0.000254775 0.000139798 -5.16685e-05 -0.00017969 -0.000232468 -0.000244395 
20.12 2.03684e-05 7.1346e-06 -3.27762e-05 -9.50334e-05 -0.000158563 -0.000175507 -9.14671e-05 8.01603e-05 0.000189414 6.61153e-05 -0.000167301 -0.000124002 0.000163204 0.000115399 -0.000197058 -4.93628e-05 0.000226136 -5.49746e-05 -0.000210758 0.000141259 0.000179747 -0.000168112 -0.00019947 9.74275e-05 0.000254786 0.000146494 -4.3706e-05 -0.000173749 -0.000228729 -0.00024151 
20.13 2.57654e-05 1.25791e-05 -2.73816e-05 -9.03488e-05 -0.000155986 -0.000176636 -9.63811e-05 7.48542e-05 0.000189223 7.17916e-05 -0.000163923 -0.000128948 0.000159129 0.000120917 -0.00019416 -5.61115e-05 0.000226062 -4.79155e-05 -0.000213909 0.00013512 0.000184802 -0.000162378 -0.000204072 9.00621e-05 0.000254545 0.000153045 -3.56999e-05 -0.000167637 -0.000224765 -0.000238388 
20.14 3.11372e-05 1.80114e-05 -2.19598e-05 -8.55749e-05 -0.000153255 -0.00017759 -0.0001012 6.94744e-05 0.000188845 7.73973e-05 -0.000160384 -0.000133767 0.000154897 0.000126316 -0.000191069 -6.28045e-05 0.000225764 -4.08089e-05 -0.000216848 0.000128848 0.000189675 -0.000156483 -0.000208474 8.26082e-05 0.000254053 0.000159446 -2.76581e-05 -0.000161359 -0.00022058 -0.000235031 
20.15 3.64785e-05 2.34262e-05 -1.65162e-05 -8.07164e-05 -0.000150373 -0.00017837 -0.000105919 6.40262e-05 0.000188281 8.29267e-05 -0.000156687 -0.000138453 0.000150512 0.00013159 -0.000187791 -6.94353e-05 0.000225243 -3.36616e-05 -0.000219575 0.000122449 0.000194361 -0.000150434 -0.00021267 7.50732e-05 0.00025331 0.000165689 -1.95885e-05 -0.000154922 -0.000216177 -0.000231442 
20.16 4.17839e-05 2.8818e-05 -1.10561e-05 -7.57782e-05 -0.000147342 -0.000178973 -0.000110533 5.8515e-05 0.00018753 8.83744e-05 -0.000152835 -0.000143003 0.000145978 0.000136735 -0.000184327 -7.59973e-05 0.000224499 -2.64808e-05 -0.000222084 0.00011593 0.000198855 -0.000144236 -0.000216656 6.74644e-05 0.000252316 0.000171769 -1.1499e-05 -0.000148332 -0.000211561 -0.000227625 
20.17 4.70483e-05 3.41815e-05 -5.58483e-06 -7.0765e-05 -0.000144166 -0.0001794 -0.000115038 5.29462e-05 0.000186594 9.37351e-05 -0.000148833 -0.000147412 0.0001413 0.000141745 -0.000180682 -8.2484e-05 0.000223534 -1.92735e-05 -0.000224375 0.000109296 0.000203153 -0.000137896 -0.000220428 5.97894e-05 0.000251072 0.000177679 -3.39775e-06 -0.000141595 -0.000206737 -0.000223584 
20.18 5.22664e-05 3.95115e-05 -1.07868e-07 -6.56819e-05 -0.000140848 -0.000179651 -0.00011943 4.73254e-05 0.000185474 9.90033e-05 -0.000144684 -0.000151675 0.000136483 0.000146615 -0.000176858 -8.8889e-05 0.000222347 -1.20469e-05 -0.000226444 0.000102554 0.00020725 -0.00013142 -0.000223983 5.20558e-05 0.000249581 0.000183415 4.7074e-06 -0.000134719 -0.000201708 -0.000219323 
