20.0134 -1.22417e-05 -1.05997e-05 -5.30085e-06 4.1013e-06 1.61784e-05 2.50149e-05 2.07316e-05 -1.10408e-06 -2.45421e-05 -1.88232e-05 1.60148e-05 2.51793e-05 -1.427e-05 -2.50817e-05 2.08577e-05 1.85404e-05 -2.96982e-05 -5.35434e-06 3.34415e-05 -7.72935e-06 -3.26237e-05 1.19224e-05 3.43932e-05 2.01285e-07 -3.29431e-05 -3.07507e-05 -8.44604e-06 1.19334e-05 2.29384e-05 2.61012e-05 
20.0234 -1.29012e-05 -1.12888e-05 -6.05397e-06 3.3297e-06 1.55669e-05 2.48533e-05 2.1208e-05 -2.76613e-07 -2.41848e-05 -1.94429e-05 1.52802e-05 2.56058e-05 -1.34535e-05 -2.55958e-05 2.01316e-05 1.9334e-05 -2.92909e-05 -6.37084e-06 3.34827e-05 -6.68504e-06 -3.29635e-05 1.08817e-05 3.46434e-05 1.32393e-06 -3.24683e-05 -3.13398e-05 -9.55662e-06 1.08395e-05 2.20266e-05 2.52761e-05 
20.0334 -1.3548e-05 -1.19667e-05 -6.80109e-06 2.55482e-06 1.494e-05 2.46671e-05 2.16635e-05 5.51142e-07 -2.38036e-05 -2.00435e-05 1.45305e-05 2.6007e-05 -1.26237e-05 -2.60846e-05 1.93855e-05 2.01085e-05 -2.88548e-05 -7.38101e-06 3.34908e-05 -5.6341e-06 -3.32707e-05 9.83027e-06 3.48593e-05 2.44533e-06 -3.19615e-05 -3.1898e-05 -1.06577e-05 9.73491e-06 2.10929e-05 2.44261e-05 
20.0434 -1.41814e-05 -1.26327e-05 -7.54149e-06 1.77743e-06 1.42983e-05 2.44566e-05 2.20976e-05 1.37837e-06 -2.3399e-05 -2.06242e-05 1.37665e-05 2.63826e-05 -1.17814e-05 -2.65476e-05 1.86203e-05 2.08632e-05 -2.83903e-05 -8.38385e-06 3.34658e-05 -4.57757e-06 -3.35451e-05 8.76916e-06 3.50407e-05 3.56435e-06 -3.14231e-05 -3.24248e-05 -1.17482e-05 8.62074e-06 2.01385e-05 2.35519e-05 
20.0534 -1.48009e-05 -1.32863e-05 -8.27443e-06 9.98304e-07 1.36426e-05 2.42219e-05 2.25099e-05 2.20426e-06 -2.29713e-05 -2.11846e-05 1.29889e-05 2.67321e-05 -1.09275e-05 -2.69844e-05 1.78367e-05 2.15973e-05 -2.78978e-05 -9.37838e-06 3.34077e-05 -3.51649e-06 -3.37864e-05 7.69942e-06 3.51876e-05 4.67992e-06 -3.08538e-05 -3.29195e-05 -1.28271e-05 7.4981e-06 1.91642e-05 2.26544e-05 
20.0634 -1.54056e-05 -1.39267e-05 -8.99919e-06 2.18205e-07 1.29734e-05 2.39632e-05 2.29e-05 3.02799e-06 -2.2521e-05 -2.17241e-05 1.21984e-05 2.70552e-05 -1.00628e-05 -2.73946e-05 1.70355e-05 2.23101e-05 -2.73777e-05 -1.03636e-05 3.33167e-05 -2.45191e-06 -3.39944e-05 6.6221e-06 3.52997e-05 5.79091e-06 -3.02541e-05 -3.33818e-05 -1.38933e-05 6.36809e-06 1.8171e-05 2.17346e-05 
20.0734 -1.59952e-05 -1.45534e-05 -9.71505e-06 -5.62095e-07 1.22913e-05 2.36809e-05 2.32675e-05 3.84875e-06 -2.20485e-05 -2.22421e-05 1.13959e-05 2.73516e-05 -9.18814e-06 -2.77778e-05 1.62175e-05 2.3001e-05 -2.68307e-05 -1.13386e-05 3.31927e-05 -1.38487e-06 -3.41689e-05 5.53828e-06 3.53769e-05 6.89624e-06 -2.96246e-05 -3.38111e-05 -1.49457e-05 5.23183e-06 1.71598e-05 2.07933e-05 
20.0834 -1.6569e-05 -1.51657e-05 -1.04213e-05 -1.34183e-06 1.15972e-05 2.33753e-05 2.36121e-05 4.66573e-06 -2.15542e-05 -2.27382e-05 1.05822e-05 2.7621e-05 -8.30443e-06 -2.81336e-05 1.53835e-05 2.36691e-05 -2.62573e-05 -1.23023e-05 3.30359e-05 -3.16433e-07 -3.43096e-05 4.44903e-06 3.54192e-05 7.99482e-06 -2.89659e-05 -3.42071e-05 -1.59832e-05 4.09045e-06 1.61317e-05 1.98315e-05 
20.0934 -1.71264e-05 -1.57631e-05 -1.11173e-05 -2.12022e-06 1.08916e-05 2.30465e-05 2.39333e-05 5.47813e-06 -2.10386e-05 -2.32118e-05 9.75806e-06 2.78631e-05 -7.41251e-06 -2.84616e-05 1.45343e-05 2.43139e-05 -2.56579e-05 -1.32539e-05 3.28464e-05 7.52359e-07 -3.44166e-05 3.35542e-06 3.54264e-05 9.08557e-06 -2.82787e-05 -3.45693e-05 -1.7005e-05 2.94508e-06 1.50877e-05 1.88501e-05 
20.1034 -1.76669e-05 -1.63448e-05 -1.18022e-05 -2.8965e-06 1.01752e-05 2.2695e-05 2.42309e-05 6.28514e-06 -2.05024e-05 -2.36625e-05 8.92428e-06 2.80778e-05 -6.51326e-06 -2.87615e-05 1.36707e-05 2.49348e-05 -2.50333e-05 -1.41923e-05 3.26245e-05 1.82045e-06 -3.44897e-05 2.25854e-06 3.53987e-05 1.01674e-05 -2.75636e-05 -3.48975e-05 -1.80099e-05 1.79685e-06 1.40289e-05 1.78501e-05 
20.1134 -1.819e-05 -1.69104e-05 -1.24755e-05 -3.66991e-06 9.44886e-06 2.2321e-05 2.45046e-05 7.08597e-06 -1.99459e-05 -2.40898e-05 8.0817e-06 2.82647e-05 -5.60757e-06 -2.90331e-05 1.27937e-05 2.5531e-05 -2.4384e-05 -1.51167e-05 3.23704e-05 2.88678e-06 -3.45287e-05 1.15948e-06 3.5336e-05 1.12392e-05 -2.68213e-05 -3.51912e-05 -1.8997e-05 6.46888e-07 1.29562e-05 1.68325e-05 
20.1234 -1.86951e-05 -1.74594e-05 -1.31365e-05 -4.43968e-06 8.71315e-06 2.1925e-05 2.47541e-05 7.87983e-06 -1.93697e-05 -2.44934e-05 7.23115e-06 2.84237e-05 -4.69633e-06 -2.9276e-05 1.1904e-05 2.61021e-05 -2.37106e-05 -1.60261e-05 3.20843e-05 3.95031e-06 -3.45337e-05 5.93025e-08 3.52383e-05 1.23001e-05 -2.60526e-05 -3.54503e-05 -1.99654e-05 -5.0366e-07 1.18707e-05 1.57983e-05 
20.1334 -1.91817e-05 -1.7991e-05 -1.37845e-05 -5.20505e-06 7.96885e-06 2.15074e-05 2.49792e-05 8.66593e-06 -1.87744e-05 -2.48728e-05 6.37347e-06 2.85546e-05 -3.78044e-06 -2.949e-05 1.10026e-05 2.66474e-05 -2.30139e-05 -1.69197e-05 3.17664e-05 5.00998e-06 -3.45047e-05 -1.04089e-06 3.51058e-05 1.33488e-05 -2.52582e-05 -3.56743e-05 -2.09139e-05 -1.65366e-06 1.07736e-05 1.47486e-05 
20.1434 -1.96494e-05 -1.8505e-05 -1.44189e-05 -5.96526e-06 7.21669e-06 2.10685e-05 2.51796e-05 9.4435e-06 -1.81606e-05 -2.52277e-05 5.50952e-06 2.86573e-05 -2.8608e-06 -2.9675e-05 1.00904e-05 2.71664e-05 -2.22945e-05 -1.77965e-05 3.14172e-05 6.06476e-06 -3.44416e-05 -2.14e-06 3.49387e-05 1.43844e-05 -2.44388e-05 -3.58633e-05 -2.18418e-05 -2.80197e-06 9.66579e-06 1.36842e-05 
20.1534 -2.00977e-05 -1.90006e-05 -1.5039e-05 -6.71958e-06 6.45741e-06 2.06088e-05 2.53551e-05 1.02118e-05 -1.75289e-05 -2.55577e-05 4.64015e-06 2.87318e-05 -1.93832e-06 -2.98307e-05 9.16817e-06 2.76586e-05 -2.15531e-05 -1.86558e-05 3.10369e-05 7.11359e-06 -3.43446e-05 -3.23696e-06 3.4737e-05 1.54058e-05 -2.35954e-05 -3.60168e-05 -2.27481e-05 -3.94747e-06 8.54853e-06 1.26064e-05 
20.1634 -2.05262e-05 -1.94775e-05 -1.56443e-05 -7.46724e-06 5.69177e-06 2.01288e-05 2.55056e-05 1.097e-05 -1.688e-05 -2.58624e-05 3.76621e-06 2.87778e-05 -1.0139e-06 -2.9957e-05 8.23693e-06 2.81235e-05 -2.07905e-05 -1.94965e-05 3.0626e-05 8.15545e-06 -3.42138e-05 -4.33068e-06 3.4501e-05 1.64121e-05 -2.27288e-05 -3.61349e-05 -2.36319e-05 -5.08902e-06 7.42285e-06 1.15162e-05 
20.1734 -2.09344e-05 -1.99352e-05 -1.62341e-05 -8.20752e-06 4.92052e-06 1.96288e-05 2.56309e-05 1.17174e-05 -1.62143e-05 -2.61416e-05 2.88856e-06 2.87955e-05 -8.84561e-08 -3.00537e-05 7.29758e-06 2.85606e-05 -2.00073e-05 -2.03181e-05 3.01848e-05 9.18931e-06 -3.40492e-05 -5.42007e-06 3.42308e-05 1.74023e-05 -2.18397e-05 -3.62173e-05 -2.44923e-05 -6.22548e-06 6.28989e-06 1.04146e-05 
20.1834 -2.13219e-05 -2.03732e-05 -1.68079e-05 -8.93968e-06 4.14442e-06 1.91095e-05 2.57309e-05 1.24533e-05 -1.55327e-05 -2.63951e-05 2.00809e-06 2.87847e-05 8.37098e-07 -3.01208e-05 6.35104e-06 2.89696e-05 -1.92044e-05 -2.11195e-05 2.97137e-05 1.02141e-05 -3.38511e-05 -6.50407e-06 3.39269e-05 1.83753e-05 -2.09291e-05 -3.62641e-05 -2.53286e-05 -7.35575e-06 5.15076e-06 9.30281e-06 
20.1934 -2.16885e-05 -2.0791e-05 -1.73651e-05 -9.663e-06 3.36425e-06 1.85713e-05 2.58056e-05 1.31769e-05 -1.48358e-05 -2.66225e-05 1.12565e-06 2.87454e-05 1.76185e-06 -3.01581e-05 5.39825e-06 2.935e-05 -1.83826e-05 -2.19001e-05 2.92133e-05 1.12289e-05 -3.36196e-05 -7.58159e-06 3.35894e-05 1.93303e-05 -1.99978e-05 -3.62751e-05 -2.61398e-05 -8.4787e-06 4.00659e-06 8.18184e-06 
20.2034 -2.20336e-05 -2.11884e-05 -1.79052e-05 -1.03768e-05 2.58077e-06 1.80148e-05 2.58547e-05 1.38875e-05 -1.41242e-05 -2.68236e-05 2.42123e-07 2.86778e-05 2.68489e-06 -3.01658e-05 4.44015e-06 2.97014e-05 -1.75427e-05 -2.2659e-05 2.8684e-05 1.22327e-05 -3.3355e-05 -8.65159e-06 3.32187e-05 2.02662e-05 -1.90468e-05 -3.62503e-05 -2.69252e-05 -9.59323e-06 2.8585e-06 7.05283e-06 
20.2134 -2.23569e-05 -2.15649e-05 -1.84275e-05 -1.10803e-05 1.79475e-06 1.74405e-05 2.58783e-05 1.45844e-05 -1.33986e-05 -2.69983e-05 -6.41625e-07 2.85819e-05 3.60531e-06 -3.01437e-05 3.47769e-06 3.00235e-05 -1.66854e-05 -2.33956e-05 2.81264e-05 1.32244e-05 -3.30576e-05 -9.713e-06 3.28151e-05 2.11821e-05 -1.8077e-05 -3.61899e-05 -2.7684e-05 -1.06982e-05 1.70765e-06 5.9169e-06 
20.2234 -2.26582e-05 -2.192e-05 -1.89317e-05 -1.17728e-05 1.00697e-06 1.6849e-05 2.58763e-05 1.52669e-05 -1.26599e-05 -2.71463e-05 -1.52472e-06 2.84577e-05 4.52219e-06 -3.00919e-05 2.51183e-06 3.03159e-05 -1.58117e-05 -2.4109e-05 2.7541e-05 1.42032e-05 -3.27275e-05 -1.07648e-05 3.23792e-05 2.20772e-05 -1.70894e-05 -3.60937e-05 -2.84155e-05 -1.17926e-05 5.55152e-07 4.77517e-06 
20.2334 -2.29372e-05 -2.22536e-05 -1.94172e-05 -1.24537e-05 2.18215e-07 1.62408e-05 2.58488e-05 1.59344e-05 -1.19087e-05 -2.72676e-05 -2.40628e-06 2.83054e-05 5.43464e-06 -3.00104e-05 1.54351e-06 3.05784e-05 -1.49224e-05 -2.47986e-05 2.69283e-05 1.51679e-05 -3.23652e-05 -1.18059e-05 3.19112e-05 2.29505e-05 -1.60849e-05 -3.5962e-05 -2.91189e-05 -1.28753e-05 -5.97841e-07 3.62877e-06 
20.2434 -2.31935e-05 -2.25651e-05 -1.98835e-05 -1.31224e-05 -5.70741e-07 1.56166e-05 2.57958e-05 1.65862e-05 -1.11457e-05 -2.7362e-05 -3.28545e-06 2.81251e-05 6.34176e-06 -2.98993e-05 5.73689e-07 3.08107e-05 -1.40183e-05 -2.54638e-05 2.62891e-05 1.61178e-05 -3.1971e-05 -1.28353e-05 3.14117e-05 2.38012e-05 -1.50645e-05 -3.57949e-05 -2.97935e-05 -1.39452e-05 -1.75019e-06 2.47883e-06 
20.2534 -2.34269e-05 -2.28544e-05 -2.03302e-05 -1.3778e-05 -1.35912e-06 1.49769e-05 2.57173e-05 1.72217e-05 -1.03717e-05 -2.74294e-05 -4.16136e-06 2.79171e-05 7.24265e-06 -2.97588e-05 -3.96667e-07 3.10126e-05 -1.31004e-05 -2.61037e-05 2.56239e-05 1.70517e-05 -3.15453e-05 -1.38519e-05 3.08811e-05 2.46285e-05 -1.40292e-05 -3.55925e-05 -3.04388e-05 -1.50014e-05 -2.90076e-06 1.3265e-06 
20.2634 -2.36372e-05 -2.31212e-05 -2.07568e-05 -1.44201e-05 -2.14614e-06 1.43225e-05 2.56134e-05 1.78401e-05 -9.58745e-06 -2.74697e-05 -5.03313e-06 2.76815e-05 8.13642e-06 -2.95889e-05 -1.3666e-06 3.11838e-05 -1.21696e-05 -2.6718e-05 2.49334e-05 1.79689e-05 -3.10885e-05 -1.48549e-05 3.03201e-05 2.54315e-05 -1.29801e-05 -3.5355e-05 -3.1054e-05 -1.60426e-05 -4.04842e-06 1.72901e-07 
20.2734 -2.38242e-05 -2.33651e-05 -2.1163e-05 -1.50479e-05 -2.93103e-06 1.3654e-05 2.54842e-05 1.8441e-05 -8.79376e-06 -2.7483e-05 -5.89991e-06 2.74185e-05 9.02219e-06 -2.93898e-05 -2.33516e-06 3.13243e-05 -1.12268e-05 -2.73058e-05 2.42182e-05 1.88684e-05 -3.06011e-05 -1.58432e-05 2.9729e-05 2.62094e-05 -1.19181e-05 -3.50827e-05 -3.16385e-05 -1.7068e-05 -5.19202e-06 -9.80816e-07 
